Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,OPS,BP,Pos
2016-04-23T00:00:00Z,H,LA,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.338,0.384,0.618,1.002,2,rf
2016-04-24T00:00:00Z,H,LA,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.342,0.385,0.603,0.988,3,rf
2016-04-25T00:00:00Z,H,PIT,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.338,0.386,0.584,0.97,3,rf
2016-04-26T00:00:00Z,H,PIT,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.321,0.368,0.556,0.924,3,rf
2016-04-27T00:00:00Z,H,PIT,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31,0.355,0.529,0.884,3,rf
2016-04-30T00:00:00Z,A,ARI,1,4,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.33,0.378,0.538,0.916,3,rf
2016-05-01T00:00:00Z,A,ARI,1,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.337,0.388,0.537,0.925,3,rf
2016-05-02T00:00:00Z,A,SD,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.333,0.383,0.525,0.908,3,rf
2016-05-03T00:00:00Z,A,SD,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.33,0.378,0.515,0.893,3,rf
2016-05-04T00:00:00Z,A,SD,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.374,0.505,0.879,3,rf
2016-05-05T00:00:00Z,A,SF,1,4,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.383,0.514,0.897,3,rf
2016-05-06T00:00:00Z,A,SF,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.322,0.371,0.496,0.867,3,rf
2016-05-07T00:00:00Z,A,SF,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.314,0.362,0.479,0.841,3,rf
2016-05-08T00:00:00Z,A,SF,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.312,0.358,0.472,0.83,3,rf
2016-05-09T00:00:00Z,H,ARI,1,5,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.315,0.36,0.477,0.837,3,rf
2016-05-10T00:00:00Z,H,ARI,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.306,0.35,0.463,0.813,3,rf
2016-05-11T00:00:00Z,H,ARI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.347,0.459,0.806,9,rf
2016-05-13T00:00:00Z,H,NY,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.295,0.338,0.446,0.784,3,rf
2016-05-14T00:00:00Z,H,NY,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.287,0.329,0.434,0.763,5,rf
2016-05-15T00:00:00Z,H,NY,1,3,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.295,0.34,0.466,0.806,5,rf
2016-05-17T00:00:00Z,A,STL,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.287,0.331,0.453,0.784,4,rf
2016-05-18T00:00:00Z,A,STL,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279,0.323,0.442,0.765,4,rf
2016-05-19T00:00:00Z,A,STL,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.272,0.315,0.43,0.745,3,rf
2016-05-20T00:00:00Z,A,PIT,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.267,0.314,0.422,0.736,4,rf
2016-05-21T00:00:00Z,A,PIT,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.265,0.312,0.42,0.732,5,rf
2016-05-23T00:00:00Z,A,PIT,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.271,0.316,0.422,0.738,4,rf
2016-05-24T00:00:00Z,A,BOS,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.315,0.429,0.744,5,rf
2016-05-25T00:00:00Z,A,BOS,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0.324,0.437,0.761,4,rf
2016-05-26T00:00:00Z,A,BOS,1,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.287,0.328,0.455,0.783,4,rf
2016-05-27T00:00:00Z,H,SF,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.286,0.326,0.451,0.777,4,rf
2016-05-28T00:00:00Z,H,SF,1,5,1,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0.294,0.333,0.471,0.804,4,rf
2016-05-29T00:00:00Z,H,SF,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.298,0.337,0.487,0.8240000000000001,3,rf
2016-05-30T00:00:00Z,H,CIN,1,3,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0.304,0.348,0.51,0.858,3,rf
2016-05-31T00:00:00Z,H,CIN,1,5,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.312,0.354,0.533,0.887,4,rf
2016-06-01T00:00:00Z,H,CIN,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.307,0.352,0.525,0.877,4,rf
2016-06-02T00:00:00Z,H,CIN,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.306,0.35,0.534,0.884,3,rf
2016-06-04T00:00:00Z,A,SD,1,3,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.306,0.356,0.531,0.887,4,rf
2016-06-05T00:00:00Z,A,SD,1,5,2,2,0,0,2,5,0,0,1,0,0,0,0,1,0,0,0,0.308,0.357,0.556,0.913,4,rf
2016-06-06T00:00:00Z,A,LA,1,3,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.304,0.355,0.548,0.903,4,rf
2016-06-07T00:00:00Z,A,LA,1,5,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0.302,0.351,0.541,0.892,4,rf
2016-06-08T00:00:00Z,A,LA,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.296,0.346,0.531,0.877,3,rf
2016-06-10T00:00:00Z,H,SD,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.348,0.535,0.883,4,rf
2016-06-11T00:00:00Z,H,SD,1,4,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.303,0.351,0.547,0.898,4,rf
2016-06-12T00:00:00Z,H,SD,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.298,0.345,0.538,0.883,4,rf
2016-06-14T00:00:00Z,H,NY,1,5,3,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.309,0.354,0.56,0.914,4,rf
2016-06-15T00:00:00Z,H,NY,1,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.312,0.356,0.559,0.915,4,rf
2016-06-17T00:00:00Z,A,MIA,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.354,0.558,0.912,3,rf
2016-06-18T00:00:00Z,A,MIA,1,4,1,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0.314,0.359,0.557,0.916,3,rf
2016-06-19T00:00:00Z,A,MIA,1,4,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.313,0.357,0.556,0.913,4,rf
2016-06-20T00:00:00Z,A,MIA,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.355,0.549,0.904,4,rf
2016-06-21T00:00:00Z,A,NY,1,4,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.317,0.362,0.556,0.918,4,rf
2016-06-22T00:00:00Z,A,NY,1,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.313,0.357,0.548,0.905,4,rf
2016-06-23T00:00:00Z,H,ARI,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.31,0.355,0.542,0.897,4,rf
2016-06-24T00:00:00Z,H,ARI,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.313,0.357,0.547,0.904,9,"ph,rf"
2016-06-25T00:00:00Z,H,ARI,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0.358,0.551,0.909,4,rf
2016-06-26T00:00:00Z,H,ARI,1,4,1,2,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0.317,0.362,0.561,0.923,5,rf
2016-06-27T00:00:00Z,H,TOR,1,3,2,2,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0.321,0.367,0.572,0.939,4,rf
2016-06-28T00:00:00Z,H,TOR,1,5,2,4,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0.329,0.373,0.586,0.959,4,rf
2016-06-29T00:00:00Z,H,TOR,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.329,0.375,0.584,0.959,4,rf
2016-07-01T00:00:00Z,A,LA,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.326,0.373,0.578,0.951,4,rf
2016-07-02T00:00:00Z,A,LA,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.322,0.372,0.572,0.944,4,rf
2016-07-03T00:00:00Z,A,LA,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.321,0.37,0.568,0.938,3,rf
2016-07-04T00:00:00Z,A,SF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0.366,0.561,0.927,4,rf
2016-07-05T00:00:00Z,A,SF,1,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.315,0.364,0.555,0.919,4,rf
2016-07-06T00:00:00Z,A,SF,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.319,0.368,0.556,0.924,4,rf
2016-07-07T00:00:00Z,H,PHI,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.318,0.367,0.552,0.919,4,rf
2016-07-08T00:00:00Z,H,PHI,1,5,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.322,0.37,0.556,0.926,4,rf
2016-07-09T00:00:00Z,H,PHI,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.318,0.366,0.55,0.916,4,rf
2016-07-10T00:00:00Z,H,PHI,1,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.318,0.367,0.557,0.924,4,rf
2016-07-15T00:00:00Z,A,ATL,1,4,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.324,0.373,0.559,0.932,4,rf
2016-07-16T00:00:00Z,A,ATL,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.32,0.369,0.552,0.921,4,rf
2016-07-17T00:00:00Z,A,ATL,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.316,0.365,0.546,0.911,4,rf
2016-07-18T00:00:00Z,H,TB,1,4,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.318,0.367,0.548,0.915,4,rf
2016-07-20T00:00:00Z,H,TB,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.317,0.366,0.545,0.911,4,rf
2016-07-21T00:00:00Z,H,ATL,1,3,1,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0.318,0.367,0.552,0.919,3,rf
2016-07-22T00:00:00Z,H,ATL,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.318,0.368,0.55,0.918,4,rf
2016-07-23T00:00:00Z,H,ATL,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.318,0.37,0.551,0.921,4,rf
2016-07-24T00:00:00Z,H,ATL,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.318,0.371,0.549,0.92,4,rf
2016-07-25T00:00:00Z,A,BAL,1,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0.318,0.372,0.547,0.919,4,rf
2016-07-26T00:00:00Z,A,BAL,1,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.317,0.371,0.547,0.918,4,rf
2016-07-27T00:00:00Z,A,BAL,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.317,0.37,0.544,0.914,4,rf
2016-07-28T00:00:00Z,A,NY,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.316,0.369,0.54,0.909,4,rf
2016-07-29T00:00:00Z,A,NY,1,5,1,2,1,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0.317,0.369,0.549,0.918,4,rf
2016-07-30T00:00:00Z,A,NY,1,3,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.317,0.37,0.55,0.92,4,rf
2016-07-31T00:00:00Z,A,NY,1,3,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0.317,0.369,0.551,0.92,3,rf
2016-08-02T00:00:00Z,H,LA,1,5,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.321,0.372,0.556,0.928,3,rf
2016-08-03T00:00:00Z,H,LA,1,5,3,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0.322,0.372,0.569,0.941,3,rf
2016-08-05T00:00:00Z,H,MIA,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.32,0.37,0.565,0.9349999999999999,3,rf
2016-08-06T00:00:00Z,H,MIA,1,5,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.321,0.371,0.565,0.9359999999999999,3,rf
2016-08-08T00:00:00Z,H,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0.371,0.565,0.9359999999999999,4,rf
2016-08-11T00:00:00Z,A,TEX,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.323,0.372,0.569,0.941,5,ph
2016-08-13T00:00:00Z,A,PHI,1,5,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.324,0.372,0.569,0.941,3,rf
2016-08-14T00:00:00Z,A,PHI,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.323,0.371,0.568,0.939,9,ph
2016-08-15T00:00:00Z,H,WAS,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.323,0.373,0.566,0.939,3,rf
2016-08-16T00:00:00Z,H,WAS,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.321,0.371,0.562,0.933,4,rf
2016-08-19T00:00:00Z,H,CHI,1,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.322,0.372,0.563,0.9349999999999999,3,rf
2016-08-20T00:00:00Z,H,CHI,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.319,0.369,0.557,0.926,4,rf
2016-08-21T00:00:00Z,H,CHI,1,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.32,0.369,0.558,0.927,3,rf
2016-08-22T00:00:00Z,A,MIL,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0.366,0.553,0.919,3,rf
2016-08-23T00:00:00Z,A,MIL,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.313,0.362,0.547,0.909,4,rf
2016-08-24T00:00:00Z,A,MIL,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.361,0.544,0.905,4,rf
2016-08-26T00:00:00Z,A,WAS,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.311,0.36,0.54,0.9,4,rf
2016-08-27T00:00:00Z,A,WAS,1,6,1,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0.309,0.358,0.542,0.9,3,rf
2016-08-28T00:00:00Z,A,WAS,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.356,0.538,0.894,3,rf
2016-08-29T00:00:00Z,H,LA,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.305,0.355,0.534,0.889,3,rf
2016-08-31T00:00:00Z,H,LA,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.303,0.354,0.531,0.885,3,rf
2016-09-02T00:00:00Z,H,ARI,1,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.305,0.356,0.532,0.888,4,rf
2016-09-03T00:00:00Z,H,ARI,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.303,0.356,0.529,0.885,3,rf
2016-09-04T00:00:00Z,H,ARI,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.352,0.524,0.876,3,rf
2016-09-05T00:00:00Z,H,SF,1,4,1,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.301,0.353,0.532,0.885,4,rf
2016-09-06T00:00:00Z,H,SF,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.299,0.351,0.527,0.878,3,rf
2016-09-07T00:00:00Z,H,SF,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.35,0.525,0.875,3,rf
2016-09-08T00:00:00Z,A,SD,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.297,0.348,0.522,0.87,4,rf
2016-09-09T00:00:00Z,A,SD,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.298,0.349,0.522,0.871,3,rf
2016-09-10T00:00:00Z,A,SD,1,4,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3,0.35,0.524,0.874,3,rf
2016-09-11T00:00:00Z,A,SD,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.298,0.348,0.519,0.867,3,rf
2016-09-12T00:00:00Z,A,ARI,1,5,2,4,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0.303,0.352,0.528,0.88,4,rf
2016-09-13T00:00:00Z,A,ARI,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.301,0.35,0.525,0.875,4,rf
2016-09-14T00:00:00Z,A,ARI,1,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.3,0.35,0.523,0.873,4,rf
2016-09-16T00:00:00Z,H,SD,1,5,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.299,0.349,0.52,0.869,4,rf
2016-09-17T00:00:00Z,H,SD,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.298,0.348,0.517,0.865,3,rf
2016-09-18T00:00:00Z,H,SD,1,4,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.299,0.351,0.517,0.868,3,rf
2016-09-19T00:00:00Z,H,STL,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.298,0.351,0.514,0.865,3,rf
2016-09-20T00:00:00Z,H,STL,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.297,0.35,0.514,0.864,3,rf
2016-09-21T00:00:00Z,H,STL,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.297,0.351,0.513,0.864,3,rf
2016-09-22T00:00:00Z,A,LA,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.297,0.351,0.511,0.862,4,rf
2016-09-23T00:00:00Z,A,LA,1,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.299,0.352,0.513,0.865,4,rf
2016-09-25T00:00:00Z,A,LA,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.296,0.349,0.509,0.858,3,rf
2016-09-27T00:00:00Z,A,SF,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.348,0.506,0.854,4,rf
2016-09-28T00:00:00Z,A,SF,1,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.298,0.35,0.51,0.86,3,rf
2016-09-29T00:00:00Z,A,SF,1,3,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.298,0.351,0.511,0.862,4,rf
2016-09-30T00:00:00Z,H,MIL,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.35,0.509,0.859,4,rf
2016-10-01T00:00:00Z,H,MIL,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.299,0.351,0.508,0.859,4,rf
2016-10-02T00:00:00Z,H,MIL,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.298,0.35,0.505,0.855,4,rf
