Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,OPS,BP,Pos
2017-04-27T00:00:00Z,H,WSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-04-28T00:00:00Z,A,ARI,NA,4,0,2,1,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.225,0.281,0.363,0.644,NA,NA
2017-04-29T00:00:00Z,A,ARI,NA,3,1,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,NA,NA,0,0,0.217,0.287,0.349,0.636,NA,NA
2017-04-30T00:00:00Z,A,ARI,NA,5,0,1,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,0,0,0.216,0.283,0.341,0.624,NA,NA
2017-05-02T00:00:00Z,A,SD,NA,4,0,0,0,0,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,0,0,0.207,0.272,0.326,0.598,NA,NA
2017-05-03T00:00:00Z,A,SD,NA,5,0,1,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.206,0.269,0.32,0.589,NA,NA
2017-05-04T00:00:00Z,A,SD,NA,3,0,0,0,0,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.2,0.268,0.31,0.578,NA,NA
2017-05-05T00:00:00Z,H,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-06T00:00:00Z,H,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-07T00:00:00Z,H,ARI,NA,4,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.192,0.259,0.298,0.557,NA,NA
2017-05-09T00:00:00Z,H,CHC,NA,4,0,1,0,0,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.194,0.264,0.296,0.56,NA,NA
2017-05-09T00:00:00Z,H,CHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-05-10T00:00:00Z,H,CHC,NA,4,0,0,0,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,0,0,0.188,0.256,0.286,0.542,NA,NA
2017-05-11T00:00:00Z,H,LAD,NA,4,1,2,1,0,0,3,1,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.198,0.269,0.302,0.571,NA,NA
2017-05-12T00:00:00Z,H,LAD,NA,4,0,2,1,0,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.208,0.276,0.317,0.593,NA,NA
2017-05-13T00:00:00Z,H,LAD,NA,4,0,1,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.21,0.275,0.315,0.59,NA,NA
2017-05-14T00:00:00Z,H,LAD,NA,3,2,1,0,0,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.213,0.282,0.315,0.597,NA,NA
2017-05-16T00:00:00Z,A,MIN,NA,4,1,1,1,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,0,0,0.214,0.281,0.321,0.602,NA,NA
2017-05-18T00:00:00Z,A,MIN,NA,4,0,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,0,0.207,0.273,0.311,0.584,NA,NA
2017-05-18T00:00:00Z,A,MIN,NA,3,0,1,0,0,0,0,1,NA,2,NA,NA,NA,NA,NA,NA,0,0,0.21,0.279,0.312,0.591,NA,NA
2017-05-19T00:00:00Z,A,CIN,NA,5,1,2,1,0,0,1,0,NA,2,NA,NA,NA,NA,NA,NA,0,0,0.217,0.281,0.322,0.603,NA,NA
2017-05-20T00:00:00Z,A,CIN,NA,3,2,1,0,0,0,0,2,NA,0,NA,NA,NA,NA,NA,NA,0,0,0.219,0.291,0.322,0.613,NA,NA
