Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,OPS,BP,Pos
2014-04-18T00:00:00Z,H,PHI,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.286,0.357,0.556,0.913,3,lf
2014-04-19T00:00:00Z,H,PHI,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.284,0.351,0.537,0.888,3,lf
2014-04-20T00:00:00Z,H,PHI,1,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.282,0.346,0.535,0.881,3,lf
2014-04-21T00:00:00Z,H,SF,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.267,0.329,0.507,0.8360000000000001,3,lf
2014-04-22T00:00:00Z,H,SF,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.266,0.326,0.494,0.8200000000000001,3,lf
2014-04-23T00:00:00Z,H,SF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.322,0.488,0.81,9,ph
2014-04-25T00:00:00Z,A,LA,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.247,0.304,0.459,0.763,3,lf
2014-04-26T00:00:00Z,A,LA,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.247,0.302,0.449,0.751,3,lf
2014-04-27T00:00:00Z,A,LA,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.234,0.287,0.426,0.713,3,lf
2014-04-28T00:00:00Z,A,ARI,1,5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.232,0.283,0.424,0.707,4,lf
2014-04-29T00:00:00Z,A,ARI,1,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24,0.288,0.433,0.721,3,lf
2014-04-30T00:00:00Z,A,ARI,1,4,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.241,0.293,0.454,0.747,3,lf
2014-05-01T00:00:00Z,H,NY,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.245,0.297,0.482,0.7789999999999999,3,lf
2014-05-03T00:00:00Z,H,NY,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.243,0.293,0.47,0.7629999999999999,3,lf
2014-05-04T00:00:00Z,H,NY,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.244,0.291,0.462,0.753,3,lf
2014-05-05T00:00:00Z,H,TEX,1,5,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.25,0.295,0.476,0.7709999999999999,4,lf
2014-05-06T00:00:00Z,H,TEX,1,5,2,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.279,0.321,0.504,0.825,4,lf
2014-05-07T00:00:00Z,A,TEX,1,5,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.284,0.324,0.53,0.8540000000000001,4,lf
2014-05-08T00:00:00Z,A,TEX,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.283,0.322,0.522,0.8440000000000001,4,dh
2014-05-09T00:00:00Z,A,CIN,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.275,0.313,0.507,0.8200000000000001,4,lf
2014-05-10T00:00:00Z,A,CIN,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.269,0.312,0.497,0.8089999999999999,4,lf
2014-05-11T00:00:00Z,A,CIN,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.264,0.31,0.486,0.796,4,lf
2014-05-13T00:00:00Z,A,KC,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.263,0.309,0.48,0.7889999999999999,4,lf
2014-05-14T00:00:00Z,A,KC,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.313,0.481,0.794,4,dh
2014-05-16T00:00:00Z,H,SD,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.263,0.306,0.469,0.7749999999999999,4,lf
2014-05-17T00:00:00Z,H,SD,1,3,0,2,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0.27,0.31,0.485,0.7949999999999999,4,lf
2014-05-18T00:00:00Z,H,SD,1,4,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.275,0.318,0.485,0.8029999999999999,4,lf
2014-05-20T00:00:00Z,H,SF,1,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.279,0.321,0.483,0.804,4,lf
2014-05-21T00:00:00Z,H,SF,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.276,0.321,0.477,0.798,4,lf
2014-05-25T00:00:00Z,A,ATL,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27,0.314,0.466,0.78,4,lf
2014-05-26T00:00:00Z,A,PHI,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.267,0.318,0.461,0.779,4,lf
2014-05-27T00:00:00Z,A,PHI,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.315,0.456,0.771,4,lf
2014-05-28T00:00:00Z,A,PHI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.262,0.313,0.454,0.767,8,ph
2014-05-30T00:00:00Z,A,CLE,1,3,1,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0.263,0.317,0.468,0.785,4,lf
2014-05-31T00:00:00Z,A,CLE,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.258,0.311,0.458,0.769,3,lf
2014-06-01T00:00:00Z,A,CLE,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.258,0.31,0.454,0.764,3,lf
2014-06-03T00:00:00Z,H,ARI,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.255,0.307,0.449,0.756,5,lf
2014-07-11T00:00:00Z,H,MIN,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.255,0.306,0.445,0.751,3,rf
2014-07-12T00:00:00Z,H,MIN,1,5,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.259,0.308,0.449,0.757,2,rf
2014-07-13T00:00:00Z,H,MIN,1,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.258,0.307,0.45,0.757,2,rf
2014-07-18T00:00:00Z,A,PIT,1,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.252,0.3,0.439,0.739,3,rf
2014-07-19T00:00:00Z,A,PIT,1,3,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.253,0.303,0.452,0.755,3,rf
2014-07-20T00:00:00Z,A,PIT,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.249,0.298,0.443,0.741,3,rf
2014-07-21T00:00:00Z,H,WAS,1,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.25,0.302,0.442,0.744,4,rf
2014-07-22T00:00:00Z,H,WAS,1,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.25,0.301,0.439,0.74,4,rf
2014-07-25T00:00:00Z,H,PIT,1,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0.25,0.3,0.448,0.748,4,rf
2014-07-27T00:00:00Z,H,PIT,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.298,0.444,0.742,9,rf
2014-07-28T00:00:00Z,A,CHI,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.244,0.293,0.437,0.73,3,rf
2014-07-29T00:00:00Z,A,CHI,1,5,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.243,0.294,0.432,0.726,4,rf
2014-07-31T00:00:00Z,A,CHI,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.239,0.289,0.425,0.714,5,rf
2014-08-01T00:00:00Z,A,DET,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.237,0.287,0.422,0.709,5,rf
2014-08-05T00:00:00Z,H,CHI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.237,0.29,0.422,0.712,9,ph
2014-08-06T00:00:00Z,H,CHI,1,5,3,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.244,0.296,0.441,0.737,5,rf
2014-08-07T00:00:00Z,H,CHI,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.241,0.295,0.436,0.731,5,rf
2014-08-08T00:00:00Z,A,ARI,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.238,0.292,0.431,0.723,5,rf
