Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,OPS,BP,Pos
2013-04-24T00:00:00Z,H,ATL,1,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.32,0.402,0.587,0.989,3,lf
2013-04-25T00:00:00Z,A,ARI,1,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0.304,0.391,0.557,0.9480000000000001,3,lf
2013-04-26T00:00:00Z,A,ARI,1,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.298,0.381,0.536,0.917,3,lf
2013-04-27T00:00:00Z,A,ARI,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.292,0.373,0.517,0.89,3,lf
2013-04-28T00:00:00Z,A,ARI,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.289,0.369,0.511,0.88,9,ph
2013-04-29T00:00:00Z,A,LA,1,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.376,0.521,0.897,3,lf
2013-04-30T00:00:00Z,A,LA,1,2,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0.306,0.389,0.551,0.9400000000000001,3,lf
2013-05-01T00:00:00Z,A,LA,1,3,1,2,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0.317,0.407,0.574,0.9809999999999999,3,lf
2013-05-03T00:00:00Z,H,TB,1,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.311,0.398,0.557,0.9550000000000001,3,lf
2013-05-04T00:00:00Z,H,TB,1,4,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.318,0.406,0.582,0.988,3,lf
2013-05-05T00:00:00Z,H,TB,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.325,0.409,0.579,0.988,3,lf
2013-05-07T00:00:00Z,H,NY,1,4,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0.322,0.404,0.593,0.997,3,lf
2013-05-08T00:00:00Z,H,NY,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.393,0.574,0.967,3,lf
2013-05-09T00:00:00Z,H,NY,1,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0.304,0.382,0.56,0.9420000000000001,4,lf
2013-05-10T00:00:00Z,A,STL,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.297,0.374,0.547,0.921,3,lf
2013-05-11T00:00:00Z,A,STL,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.288,0.364,0.53,0.894,3,lf
2013-05-12T00:00:00Z,A,STL,1,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.296,0.374,0.533,0.907,3,lf
2013-05-13T00:00:00Z,A,CHI,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.288,0.365,0.518,0.883,3,lf
2013-05-14T00:00:00Z,A,CHI,1,5,3,5,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0.313,0.384,0.583,0.967,3,lf
2013-05-15T00:00:00Z,A,CHI,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.306,0.381,0.571,0.952,3,lf
2013-05-16T00:00:00Z,H,SF,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0.302,0.384,0.564,0.948,3,lf
2013-05-17T00:00:00Z,H,SF,1,4,3,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.307,0.39,0.582,0.972,3,lf
2013-05-18T00:00:00Z,H,SF,1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0.301,0.39,0.571,0.961,3,lf
2013-05-19T00:00:00Z,H,SF,1,3,1,2,1,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0.308,0.401,0.579,0.98,3,lf
2013-05-20T00:00:00Z,H,ARI,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.301,0.393,0.564,0.957,3,lf
2013-05-21T00:00:00Z,H,ARI,1,5,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.298,0.388,0.56,0.9480000000000001,3,lf
2013-05-22T00:00:00Z,H,ARI,1,4,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.302,0.39,0.587,0.977,3,lf
2013-05-24T00:00:00Z,A,SF,1,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.307,0.392,0.602,0.994,3,lf
2013-05-25T00:00:00Z,A,SF,1,5,1,3,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0.315,0.397,0.619,1.016,3,lf
2013-05-26T00:00:00Z,A,SF,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.306,0.388,0.602,0.99,3,lf
2013-05-27T00:00:00Z,A,HOU,1,6,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.313,0.391,0.604,0.995,3,lf
2013-05-28T00:00:00Z,A,HOU,1,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.311,0.388,0.597,0.985,3,lf
2013-05-29T00:00:00Z,H,HOU,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.303,0.38,0.582,0.962,3,lf
2013-05-30T00:00:00Z,H,HOU,1,3,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0.309,0.389,0.583,0.972,3,lf
2013-05-31T00:00:00Z,H,LA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.307,0.387,0.58,0.967,9,ph
2013-06-01T00:00:00Z,H,LA,1,5,1,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0.31,0.388,0.6,0.988,3,lf
2013-06-02T00:00:00Z,H,LA,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0.305,0.385,0.592,0.977,3,lf
2013-06-03T00:00:00Z,A,CIN,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.309,0.387,0.59,0.977,3,lf
2013-06-04T00:00:00Z,A,CIN,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.306,0.389,0.584,0.973,3,lf
2013-06-05T00:00:00Z,A,CIN,1,5,3,3,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0.313,0.393,0.625,1.018,3,lf
2013-06-06T00:00:00Z,H,SD,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.304,0.384,0.609,0.993,3,lf
2013-06-07T00:00:00Z,H,SD,1,3,2,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0.309,0.39,0.627,1.017,3,lf
2013-06-08T00:00:00Z,H,SD,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.304,0.384,0.616,1,3,lf
2013-06-09T00:00:00Z,H,SD,1,5,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.302,0.38,0.612,0.992,3,lf
2013-06-11T00:00:00Z,H,WAS,1,5,1,1,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0.3,0.377,0.615,0.992,3,lf
2013-06-12T00:00:00Z,H,WAS,1,4,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.299,0.375,0.618,0.993,3,lf
2013-06-13T00:00:00Z,H,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0.375,0.618,0.993,3,lf
2013-06-14T00:00:00Z,H,PHI,1,4,2,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0.31,0.386,0.635,1.021,3,lf
2013-06-15T00:00:00Z,H,PHI,1,4,1,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.313,0.39,0.641,1.0310000000000001,3,lf
2013-06-16T00:00:00Z,H,PHI,1,4,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.316,0.391,0.65,1.041,3,lf
2013-06-17T00:00:00Z,A,TOR,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.311,0.386,0.64,1.026,3,dh
2013-06-18T00:00:00Z,A,TOR,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.384,0.638,1.022,3,lf
2013-06-19T00:00:00Z,A,TOR,1,5,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.312,0.385,0.649,1.034,2,lf
2013-06-20T00:00:00Z,A,WAS,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.307,0.38,0.639,1.0190000000000001,3,lf
2013-06-21T00:00:00Z,A,WAS,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.303,0.375,0.63,1.005,3,lf
2013-06-22T00:00:00Z,A,WAS,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.301,0.372,0.626,0.998,3,lf
2013-06-23T00:00:00Z,A,WAS,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3,0.371,0.621,0.992,3,lf
2013-06-25T00:00:00Z,A,BOS,1,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.299,0.368,0.614,0.982,3,lf
2013-06-26T00:00:00Z,A,BOS,1,4,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.301,0.37,0.613,0.983,2,lf
2013-06-27T00:00:00Z,H,NY,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.297,0.365,0.605,0.97,3,lf
2013-06-28T00:00:00Z,H,SF,1,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0.3,0.369,0.606,0.975,3,lf
2013-06-29T00:00:00Z,H,SF,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.296,0.365,0.599,0.964,3,lf
2013-06-30T00:00:00Z,H,SF,1,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0.296,0.363,0.604,0.967,3,lf
2013-07-02T00:00:00Z,H,LA,1,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.292,0.359,0.596,0.955,3,lf
2013-07-03T00:00:00Z,H,LA,1,4,1,2,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0.294,0.363,0.604,0.967,3,lf
2013-07-04T00:00:00Z,H,LA,1,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.295,0.362,0.605,0.967,3,lf
2013-07-06T00:00:00Z,A,ARI,1,4,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.303,0.369,0.622,0.991,3,lf
2013-07-07T00:00:00Z,A,ARI,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.304,0.369,0.619,0.988,3,lf
2013-07-10T00:00:00Z,A,SD,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.302,0.367,0.613,0.98,3,lf
2013-07-11T00:00:00Z,A,LA,1,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.307,0.371,0.623,0.994,3,lf
2013-07-12T00:00:00Z,A,LA,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.304,0.367,0.616,0.983,3,lf
2013-07-13T00:00:00Z,A,LA,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.301,0.364,0.611,0.975,3,lf
2013-07-14T00:00:00Z,A,LA,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0.302,0.37,0.61,0.98,3,lf
2013-07-19T00:00:00Z,H,CHI,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.299,0.366,0.603,0.969,3,lf
2013-07-20T00:00:00Z,H,CHI,1,4,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.298,0.366,0.608,0.974,3,lf
2013-07-21T00:00:00Z,H,CHI,1,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0.301,0.37,0.608,0.978,4,lf
2013-07-22T00:00:00Z,H,MIA,1,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.301,0.369,0.607,0.976,3,lf
2013-07-23T00:00:00Z,H,MIA,1,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.298,0.368,0.602,0.97,3,lf
2013-07-24T00:00:00Z,H,MIA,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.298,0.367,0.598,0.965,3,lf
2013-07-25T00:00:00Z,H,MIA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.297,0.366,0.597,0.963,3,lf
2013-07-29T00:00:00Z,A,ATL,1,5,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0.306,0.373,0.602,0.975,3,lf
2013-07-30T00:00:00Z,A,ATL,1,3,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0.304,0.37,0.597,0.967,3,lf
2013-07-31T00:00:00Z,A,ATL,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.303,0.369,0.596,0.965,3,lf
2013-08-02T00:00:00Z,A,PIT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.368,0.594,0.962,3,lf
2013-08-04T00:00:00Z,A,PIT,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,3,lf
2013-09-03T00:00:00Z,H,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,9,lf
2013-09-04T00:00:00Z,H,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,9,lf
2013-09-06T00:00:00Z,A,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,9,lf
2013-09-09T00:00:00Z,A,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,1,lf
2013-09-10T00:00:00Z,A,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,1,lf
2013-09-11T00:00:00Z,A,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,9,pr
2013-09-16T00:00:00Z,H,STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0.367,0.591,0.958,1,lf
