Date,H/A,Opponent,GS,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,XI,ROE,GDP,SB,CS,AVG,OBP,SLG,OPS,BP,Pos
2015-07-18T00:00:00Z,A,SD,1,4,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0.256,0.312,0.449,0.761,4,rf
2015-07-20T00:00:00Z,H,TEX,1,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.258,0.313,0.448,0.761,4,rf
2015-07-22T00:00:00Z,H,TEX,1,4,1,1,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0.258,0.315,0.455,0.77,2,rf
2015-07-24T00:00:00Z,H,CIN,1,4,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0.261,0.317,0.475,0.792,4,rf
2015-07-25T00:00:00Z,H,CIN,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.319,0.475,0.794,4,rf
2015-07-26T00:00:00Z,H,CIN,1,4,4,3,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0.27,0.326,0.497,0.823,3,rf
2015-07-27T00:00:00Z,A,CHI,1,5,2,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0.278,0.332,0.52,0.8520000000000001,4,rf
2015-07-28T00:00:00Z,A,CHI,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.275,0.331,0.514,0.845,3,rf
2015-07-29T00:00:00Z,A,CHI,1,3,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.275,0.332,0.521,0.853,4,rf
2015-07-30T00:00:00Z,A,STL,1,4,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.278,0.336,0.521,0.857,3,rf
2015-07-31T00:00:00Z,A,STL,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.279,0.338,0.522,0.8600000000000001,3,rf
2015-08-01T00:00:00Z,A,STL,1,3,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0.276,0.336,0.517,0.853,3,rf
2015-08-02T00:00:00Z,A,STL,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.338,0.522,0.8600000000000001,8,rf
2015-08-03T00:00:00Z,H,SEA,1,4,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.281,0.341,0.521,0.8620000000000001,4,rf
2015-08-04T00:00:00Z,H,SEA,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.278,0.338,0.516,0.8540000000000001,4,rf
2015-08-05T00:00:00Z,H,SEA,1,5,1,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0.279,0.338,0.525,0.863,4,rf
2015-08-07T00:00:00Z,A,WAS,1,4,1,2,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0.282,0.34,0.533,0.873,4,rf
2015-08-08T00:00:00Z,A,WAS,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.279,0.337,0.529,0.8660000000000001,3,rf
2015-08-09T00:00:00Z,A,WAS,1,5,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0.281,0.338,0.543,0.881,3,rf
2015-08-10T00:00:00Z,A,NY,1,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.281,0.337,0.548,0.885,3,rf
2015-08-11T00:00:00Z,A,NY,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.278,0.334,0.542,0.8760000000000001,3,rf
2015-08-12T00:00:00Z,A,NY,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.276,0.333,0.538,0.871,3,rf
2015-08-13T00:00:00Z,A,NY,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.273,0.331,0.534,0.865,3,rf
2015-08-14T00:00:00Z,H,SD,1,5,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.272,0.329,0.53,0.859,3,rf
2015-08-15T00:00:00Z,H,SD,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.27,0.329,0.526,0.855,3,rf
2015-08-16T00:00:00Z,H,SD,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.27,0.328,0.53,0.8580000000000001,3,rf
2015-08-18T00:00:00Z,H,WAS,1,3,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0.271,0.328,0.536,0.8640000000000001,3,rf
2015-08-19T00:00:00Z,H,WAS,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.269,0.326,0.532,0.8580000000000001,3,rf
2015-08-20T00:00:00Z,H,WAS,1,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.27,0.33,0.532,0.8620000000000001,3,rf
2015-08-21T00:00:00Z,H,NY,1,4,3,2,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.272,0.333,0.539,0.8720000000000001,3,rf
2015-08-22T00:00:00Z,H,NY,1,5,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.274,0.333,0.54,0.873,3,rf
2015-08-23T00:00:00Z,H,NY,1,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0.273,0.333,0.544,0.877,3,rf
2015-08-24T00:00:00Z,A,ATL,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.272,0.331,0.542,0.873,3,rf
2015-08-26T00:00:00Z,A,ATL,1,4,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.272,0.332,0.539,0.871,3,rf
2015-08-28T00:00:00Z,A,PIT,1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.272,0.331,0.543,0.8740000000000001,4,rf
2015-08-29T00:00:00Z,A,PIT,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.331,0.541,0.8720000000000001,3,rf
2015-08-30T00:00:00Z,A,PIT,1,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.271,0.33,0.538,0.8680000000000001,3,rf
2015-08-31T00:00:00Z,H,ARI,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.269,0.329,0.533,0.8620000000000001,4,rf
2015-09-01T00:00:00Z,H,ARI,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27,0.33,0.536,0.8660000000000001,8,ph
2015-09-01T00:00:00Z,H,ARI,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.268,0.327,0.532,0.859,3,rf
2015-09-02T00:00:00Z,H,ARI,1,4,2,2,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0.27,0.328,0.545,0.873,3,rf
2015-09-03T00:00:00Z,H,SF,1,5,3,4,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0.276,0.333,0.563,0.8959999999999999,3,rf
2015-09-04T00:00:00Z,H,SF,1,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.276,0.332,0.567,0.899,3,rf
2015-09-05T00:00:00Z,H,SF,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.274,0.331,0.563,0.8939999999999999,3,rf
2015-09-06T00:00:00Z,H,SF,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.274,0.331,0.563,0.8939999999999999,4,rf
2015-09-07T00:00:00Z,A,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.331,0.563,0.8939999999999999,3,rf
2015-09-08T00:00:00Z,A,SD,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.272,0.33,0.559,0.889,3,rf
2015-09-09T00:00:00Z,A,SD,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.272,0.329,0.556,0.885,3,rf
2015-09-10T00:00:00Z,A,SD,1,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.272,0.329,0.56,0.889,4,rf
2015-09-11T00:00:00Z,A,SEA,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.27,0.328,0.556,0.8840000000000001,4,rf
2015-09-12T00:00:00Z,A,SEA,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.268,0.326,0.552,0.8780000000000001,4,rf
2015-09-13T00:00:00Z,A,SEA,1,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.267,0.325,0.549,0.8740000000000001,4,rf
2015-09-14T00:00:00Z,A,LA,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.269,0.327,0.549,0.8760000000000001,4,rf
2015-09-15T00:00:00Z,A,LA,1,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.266,0.322,0.541,0.863,3,rf
2015-09-16T00:00:00Z,A,LA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.265,0.322,0.54,0.8620000000000001,2,ph
2015-09-18T00:00:00Z,H,SD,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.263,0.319,0.536,0.855,3,rf
2015-09-19T00:00:00Z,H,SD,1,2,1,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0.264,0.321,0.536,0.857,4,rf
2015-09-20T00:00:00Z,H,SD,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.262,0.319,0.533,0.8520000000000001,4,rf
2015-09-21T00:00:00Z,H,PIT,1,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.262,0.32,0.53,0.8500000000000001,3,rf
2015-09-22T00:00:00Z,H,PIT,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.26,0.317,0.526,0.843,4,rf
2015-09-23T00:00:00Z,H,PIT,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26,0.316,0.523,0.839,3,rf
2015-09-24T00:00:00Z,H,PIT,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.318,0.524,0.8420000000000001,4,"ph,rf"
2015-09-25T00:00:00Z,H,LA,1,3,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.263,0.321,0.531,0.8520000000000001,3,rf
2015-09-26T00:00:00Z,H,LA,1,5,2,3,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0.267,0.323,0.539,0.8620000000000001,3,rf
2015-09-27T00:00:00Z,H,LA,1,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.268,0.324,0.537,0.861,4,rf
2015-09-29T00:00:00Z,A,ARI,1,5,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0.269,0.324,0.542,0.8660000000000001,3,rf
2015-09-30T00:00:00Z,A,ARI,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.269,0.324,0.54,0.8640000000000001,3,rf
2015-10-02T00:00:00Z,A,SF,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.269,0.323,0.537,0.8600000000000001,3,rf
2015-10-03T00:00:00Z,A,SF,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.269,0.323,0.535,0.8580000000000001,4,rf
2015-10-04T00:00:00Z,A,SF,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.325,0.54,0.865,3,rf
